,source,postcode,house_is,property_subtype,rooms_number,area,equipped_kitchen_has,furnished,open_fire,terrace,terrace_area,garden,garden_area,land_surface,swimming_pool_has,region,building_state_agg,facades_number,price
5661,6,9900,HOUSE,HOUSE,8.0,6.154858094016418,False,False,False,False,0.0,False,0.0,5.955837369464831,False,F,renovated,3.0,649000.0
5662,6,9999,HOUSE,HOUSE,3.0,5.159055299214529,True,False,False,True,0.0,False,0.0,0.0,False,W,good,3.0,235000.0
5663,6,1340,HOUSE,HOUSE,3.0,5.10594547390058,True,False,False,True,0.0,False,0.0,6.835184586147301,True,W,to_renovate,3.0,420000.0
5664,6,1180,HOUSE,VILLA,5.0,6.396929655216146,True,False,False,False,0.0,False,0.0,7.590852123688581,False,B,renovated,4.0,2950000.0
5665,6,8820,HOUSE,HOUSE,4.0,5.19295685089021,False,False,False,False,0.0,False,0.0,5.579729825986222,False,F,to_renovate,3.0,169000.0
5666,6,9040,HOUSE,HOUSE,2.0,4.9344739331306915,True,False,False,True,2.833213344056216,False,0.0,5.389071729816501,False,F,good,3.0,332000.0
5667,6,1380,HOUSE,HOUSE,3.0,4.912654885736052,True,False,False,True,0.0,True,7.313220387090301,7.396335293800808,False,W,good,3.0,495000.0
5668,6,1180,HOUSE,HOUSE,3.0,5.19295685089021,True,False,False,True,0.0,False,0.0,0.0,False,B,good,3.0,510000.0
5669,6,9999,HOUSE,HOUSE,6.0,5.3230099791384085,False,False,False,False,0.0,False,0.0,7.277247726631484,False,F,to_renovate,3.0,195000.0
5670,6,9999,HOUSE,HOUSE,1.0,4.700480365792417,False,True,False,True,0.0,False,0.0,6.214608098422191,False,F,good,3.0,225000.0
5671,6,1020,HOUSE,HOUSE,2.0,4.867534450455582,True,False,False,False,0.0,False,0.0,4.465908118654584,False,B,to_renovate,3.0,380000.0
5672,6,9999,HOUSE,HOUSE,4.0,5.703782474656201,False,False,False,False,0.0,False,0.0,7.307872780763706,False,F,good,3.0,449000.0
5673,6,8300,HOUSE,HOUSE,5.0,6.054439346269371,False,False,False,True,0.0,False,0.0,6.298949246855942,False,F,good,3.0,3450000.0
5674,6,1495,HOUSE,HOUSE,4.0,5.313205979041787,True,False,False,True,2.302585092994046,True,9.210340371976184,5.723585101952381,False,W,good,3.0,275000.0
5675,6,1340,HOUSE,HOUSE,5.0,5.298317366548036,True,False,False,True,2.302585092994046,False,0.0,6.22455842927536,False,W,good,3.0,449000.0
5676,6,9999,HOUSE,HOUSE,3.0,5.0106352940962555,True,False,False,True,2.70805020110221,True,6.309918278226516,6.309918278226516,False,W,good,3.0,225000.0
5677,6,6560,HOUSE,HOUSE,4.0,4.68213122712422,True,False,False,True,0.0,False,0.0,4.852030263919617,False,W,to_renovate,3.0,60000.0
5678,6,9999,HOUSE,HOUSE,3.0,5.10594547390058,True,False,False,False,0.0,False,0.0,6.2324480165505225,False,W,to_renovate,3.0,73500.0
5679,6,7130,HOUSE,HOUSE,3.0,4.356708826689592,True,False,False,True,0.0,False,0.0,1.3862943611198906,False,W,to_renovate,3.0,75000.0
5680,6,7370,HOUSE,HOUSE,1.0,4.248495242049359,True,False,False,True,2.1972245773362196,False,0.0,0.0,False,W,good,3.0,110000.0
5681,6,9999,HOUSE,HOUSE,3.0,5.049856007249537,True,False,False,False,0.0,True,5.991464547107982,5.991464547107982,False,W,to_renovate,3.0,120000.0
5682,6,4860,HOUSE,HOUSE,4.0,5.135798437050262,True,False,False,True,2.5649493574615367,True,3.6888794541139363,0.0,False,W,good,3.0,150000.0
5683,6,8400,HOUSE,HOUSE,2.0,4.31748811353631,True,False,False,False,0.0,True,0.6931471805599453,4.867534450455582,False,F,good,3.0,164000.0
5684,6,1300,HOUSE,HOUSE,2.0,4.8283137373023015,True,False,False,False,0.0,False,0.0,0.0,False,W,to_renovate,3.0,175000.0
5685,6,9999,HOUSE,HOUSE,3.0,4.859812404361672,True,False,False,False,0.0,True,4.74493212836325,5.3981627015177525,False,W,good,3.0,190000.0
5686,6,9999,HOUSE,HOUSE,3.0,4.564348191467836,True,False,False,False,0.0,False,0.0,5.799092654460526,False,W,good,3.0,199000.0
5687,6,9660,HOUSE,HOUSE,3.0,4.941642422609304,False,False,False,True,0.0,False,0.0,5.521460917862246,False,F,to_renovate,3.0,199700.0
5688,6,8790,HOUSE,HOUSE,4.0,5.075173815233827,True,False,False,False,0.0,True,4.605170185988092,5.648974238161206,False,F,good,3.0,219000.0
5689,6,7134,HOUSE,HOUSE,3.0,5.598421958998375,True,False,False,True,3.8066624897703196,False,0.0,5.4116460518550396,False,W,good,3.0,230000.0
5690,6,9300,HOUSE,HOUSE,2.0,4.74493212836325,True,False,False,True,0.0,False,0.0,4.605170185988092,False,F,good,3.0,259000.0
5691,6,9300,HOUSE,HOUSE,3.0,5.0369526024136295,True,False,False,True,0.0,False,0.0,4.605170185988092,False,F,good,3.0,264000.0
5692,6,8540,HOUSE,HOUSE,3.0,5.3706380281276624,False,False,True,True,0.0,False,0.0,5.5134287461649825,False,F,good,3.0,274000.0
5693,6,8500,HOUSE,HOUSE,3.0,5.19295685089021,True,False,True,False,0.0,True,5.298317366548036,5.991464547107982,False,F,to_renovate,3.0,295000.0
5694,6,9999,HOUSE,HOUSE,4.0,5.075173815233827,True,False,False,True,5.298317366548036,True,6.642486801367256,6.741700694652055,False,W,good,3.0,320000.0
5695,6,9999,HOUSE,HOUSE,2.0,4.976733742420574,True,False,False,False,0.0,False,0.0,7.570443252057374,False,F,good,3.0,325000.0
5696,6,9320,HOUSE,HOUSE,3.0,4.74493212836325,True,False,False,True,0.0,False,0.0,5.497168225293202,False,F,renovated,3.0,329000.0
5697,6,8800,HOUSE,HOUSE,3.0,5.075173815233827,True,False,False,True,0.0,True,5.135798437050262,5.857933154483459,True,F,good,3.0,337500.0
5698,6,8800,HOUSE,HOUSE,4.0,5.4680601411351315,True,False,True,True,0.0,False,0.0,6.18826412308259,False,F,good,3.0,339000.0
5699,6,1600,HOUSE,HOUSE,4.0,5.204006687076795,True,False,False,False,0.0,False,0.0,5.723585101952381,False,F,to_renovate,3.0,348000.0
5700,6,9999,HOUSE,VILLA,3.0,5.560681631015528,True,False,False,True,4.174387269895637,False,0.0,7.783224016336037,False,W,good,4.0,349000.0
5701,6,1400,HOUSE,MANSION,6.0,5.805134968916488,True,False,False,True,0.0,False,0.0,0.0,False,W,good,2.0,350000.0
5702,6,9999,HOUSE,VILLA,3.0,5.5053315359323625,True,False,False,True,0.0,False,0.0,7.9599745280805365,True,W,good,4.0,350000.0
5703,6,9050,HOUSE,HOUSE,5.0,5.298317366548036,False,True,False,True,0.0,False,0.0,5.521460917862246,False,F,to_renovate,3.0,364000.0
5704,6,9450,HOUSE,HOUSE,5.0,5.579729825986222,True,False,False,True,4.454347296253507,False,0.0,5.262690188904886,False,F,renovated,3.0,375000.0
5705,6,1070,HOUSE,HOUSE,4.0,5.3471075307174685,True,False,True,True,2.1972245773362196,False,0.0,4.962844630259907,False,B,good,3.0,420000.0
5706,6,8000,HOUSE,HOUSE,3.0,5.075173815233827,True,False,False,False,0.0,False,0.0,4.0943445622221,False,F,good,3.0,424000.0
5707,6,9999,HOUSE,HOUSE,6.0,6.016157159698354,False,False,False,True,3.4011973816621555,True,5.298317366548036,7.871692664323645,False,F,to_renovate,3.0,425000.0
5708,6,1745,HOUSE,VILLA,3.0,5.043425116919247,True,False,False,True,0.0,False,0.0,7.346010209913293,False,F,renovated,4.0,425000.0
5709,6,9999,HOUSE,HOUSE,3.0,5.455321115357702,True,False,False,True,0.0,False,0.0,6.692083742506628,False,F,good,3.0,429000.0
5710,6,3080,HOUSE,HOUSE,4.0,5.247024072160486,True,False,False,False,0.0,False,0.0,6.569481420414296,False,F,good,3.0,450000.0
5711,6,8020,HOUSE,HOUSE,4.0,5.568344503761097,True,False,False,True,0.0,False,0.0,6.9650803456014065,False,F,to_renovate,3.0,450000.0
5712,6,1410,HOUSE,HOUSE,4.0,5.552959584921617,True,False,False,True,3.2188758248682006,True,5.8289456176102075,6.309918278226516,False,W,good,3.0,479000.0
5713,6,6040,HOUSE,VILLA,7.0,5.991464547107982,True,False,False,True,5.135798437050262,False,0.0,0.0,False,W,good,4.0,490000.0
5714,6,9999,HOUSE,VILLA,7.0,5.855071922202427,True,False,False,False,0.0,False,0.0,7.424761761823209,False,W,good,4.0,495000.0
5715,6,9420,HOUSE,COUNTRY_COTTAGE,3.0,5.19295685089021,True,False,False,True,3.6888794541139363,True,6.75110146893676,7.331714969726466,False,F,good,0.0,495000.0
5716,6,9999,HOUSE,BUNGALOW,3.0,5.209486152841421,True,False,False,True,3.8066624897703196,True,6.272877006546167,7.110696122978827,False,W,good,0.0,520000.0
5717,6,1640,HOUSE,HOUSE,3.0,5.043425116919247,True,False,False,True,2.995732273553991,False,0.0,5.673323267171493,False,F,renovated,3.0,585000.0
5718,6,9999,HOUSE,EXCEPTIONAL_PROPERTY,6.0,5.66988092298052,True,False,True,True,5.438079308923196,True,9.825526011066415,9.740968623038354,False,W,good,4.0,595000.0
5719,6,1190,HOUSE,HOUSE,5.0,5.5093883366279774,True,False,True,True,1.6094379124341003,False,0.0,5.0106352940962555,False,B,good,3.0,600000.0
5720,6,1400,HOUSE,VILLA,4.0,5.298317366548036,True,False,False,True,4.007333185232471,False,0.0,6.270988431858299,False,W,good,4.0,645000.0
5721,6,8570,HOUSE,VILLA,4.0,5.768320995793772,True,False,False,True,2.70805020110221,False,0.0,7.122866658599083,False,F,good,4.0,649000.0
5722,6,5000,HOUSE,HOUSE,4.0,5.746203190540153,True,False,False,True,2.302585092994046,True,8.66561319653451,8.716044050161402,False,W,good,3.0,650000.0
5723,6,8300,HOUSE,HOUSE,5.0,5.393627546352362,True,False,False,True,0.0,False,0.0,5.863631175598097,False,F,good,3.0,799000.0
5724,6,8300,HOUSE,VILLA,5.0,5.638354669333745,True,False,False,True,0.0,False,0.0,7.746732907753622,False,F,good,4.0,849000.0
5725,6,3010,HOUSE,VILLA,4.0,6.016157159698354,True,False,False,True,4.709530201312334,False,0.0,8.169336395928386,False,F,good,4.0,1045000.0
5726,6,1410,HOUSE,HOUSE,7.0,6.0867747269123065,True,False,False,True,0.0,False,0.0,7.3777589082278725,True,W,good,3.0,1290000.0
5727,6,6220,HOUSE,HOUSE,5.0,5.123963979403259,True,False,False,False,0.0,False,0.0,0.0,False,W,to_renovate,3.0,99000.0
5728,6,9999,HOUSE,HOUSE,3.0,4.663439094112067,True,False,False,False,0.0,False,0.0,4.454347296253507,False,W,good,3.0,120000.0
5729,6,5030,HOUSE,HOUSE,3.0,4.248495242049359,True,False,False,False,0.0,False,0.0,4.927253685157205,False,W,to_renovate,3.0,150000.0
5730,6,9999,HOUSE,HOUSE,3.0,4.499809670330265,True,False,False,True,3.5553480614894135,False,0.0,6.037870919922137,False,W,to_renovate,3.0,169000.0
5731,6,9999,HOUSE,HOUSE,4.0,5.393627546352362,True,False,False,True,4.276666119016055,True,4.276666119016055,4.276666119016055,False,W,to_renovate,3.0,183000.0
5732,6,9500,HOUSE,HOUSE,2.0,4.68213122712422,True,False,False,False,0.0,False,0.0,3.912023005428146,False,F,to_renovate,3.0,199000.0
5733,6,9999,HOUSE,HOUSE,3.0,4.859812404361672,True,False,False,True,3.2188758248682006,False,0.0,6.709304340258298,False,F,good,3.0,225000.0
5734,6,9600,HOUSE,HOUSE,3.0,5.3471075307174685,True,False,False,False,0.0,False,0.0,0.0,False,F,to_renovate,3.0,228000.0
5735,6,9999,HOUSE,HOUSE,3.0,5.0106352940962555,True,False,False,True,0.0,False,0.0,5.966146739123692,False,F,good,3.0,237500.0
5736,6,8540,HOUSE,HOUSE,3.0,4.787491742782046,False,False,False,True,2.70805020110221,True,4.709530201312334,4.709530201312334,False,F,good,3.0,239000.0
5737,6,1495,HOUSE,HOUSE,4.0,4.941642422609304,True,False,False,True,0.0,True,6.008813185442595,6.318968113746434,False,W,good,3.0,250000.0
5738,6,2020,HOUSE,HOUSE,2.0,4.812184355372417,True,False,False,False,0.0,False,0.0,4.59511985013459,False,F,good,3.0,275000.0
5739,6,8580,HOUSE,HOUSE,3.0,4.867534450455582,True,False,False,False,0.0,False,0.0,5.44673737166631,False,F,good,3.0,289000.0
5740,6,1495,HOUSE,HOUSE,3.0,5.181783550292085,False,False,False,True,3.2188758248682006,True,6.907755278982137,7.047517221357296,False,W,to_renovate,3.0,299000.0
5741,6,9999,HOUSE,HOUSE,2.0,4.8283137373023015,True,False,False,False,0.0,False,0.0,6.779921907472252,False,W,renovated,3.0,299000.0
5742,6,4420,HOUSE,HOUSE,3.0,5.5134287461649825,True,False,False,True,3.2188758248682006,True,5.521460917862246,5.91350300563827,False,W,good,3.0,300000.0
5743,6,1400,HOUSE,HOUSE,5.0,5.768320995793772,True,False,False,False,0.0,False,0.0,5.135798437050262,False,W,good,3.0,325000.0
5744,6,9999,HOUSE,VILLA,4.0,5.220355825078324,True,False,False,True,3.5553480614894135,True,6.76849321164863,6.856461984594587,False,W,good,4.0,339900.0
5745,6,9999,HOUSE,VILLA,5.0,5.043425116919247,True,False,True,False,0.0,True,5.634789603169249,8.748304912379623,False,W,good,4.0,349000.0
5746,6,9999,HOUSE,HOUSE,5.0,5.318119993844216,True,False,False,True,0.0,False,0.0,5.730099782973574,False,F,to_renovate,3.0,399000.0
5747,6,9999,HOUSE,HOUSE,4.0,5.8289456176102075,False,False,False,True,3.4011973816621555,True,7.365180126021013,7.365180126021013,False,W,to_renovate,3.0,400000.0
5748,6,1330,HOUSE,VILLA,5.0,5.117993812416755,True,False,False,True,3.4011973816621555,True,6.416732282512326,6.416732282512326,False,W,good,4.0,449000.0
5749,6,3000,HOUSE,HOUSE,3.0,4.997212273764115,True,False,False,True,0.0,False,0.0,4.875197323201151,False,F,good,3.0,475000.0
5750,6,9999,HOUSE,VILLA,3.0,5.075173815233827,True,False,True,True,3.1354942159291497,False,0.0,6.633318433280377,False,W,good,4.0,480000.0
5751,6,1495,HOUSE,HOUSE,5.0,5.3471075307174685,True,False,False,True,0.0,True,7.1284959456800365,7.1284959456800365,True,W,good,3.0,495000.0
5752,6,1410,HOUSE,VILLA,5.0,5.521460917862246,True,False,False,True,2.995732273553991,True,6.551080335043404,6.803505257608338,False,W,to_renovate,4.0,585000.0
5753,6,8500,HOUSE,VILLA,3.0,5.062595033026967,True,False,True,True,0.0,True,7.117205503164344,7.237778191923443,False,F,good,4.0,660000.0
5754,6,1180,HOUSE,EXCEPTIONAL_PROPERTY,4.0,5.560681631015528,True,False,False,True,3.4011973816621555,True,5.298317366548036,5.68697535633982,False,B,good,4.0,700000.0
5755,6,9999,HOUSE,VILLA,4.0,5.768320995793772,True,False,False,True,0.0,True,7.919356190660617,7.919356190660617,True,W,good,4.0,725000.0
5756,6,9999,HOUSE,VILLA,4.0,5.768320995793772,True,False,False,True,0.0,True,7.919356190660617,7.919356190660617,True,W,good,4.0,725000.0
5757,6,9470,HOUSE,VILLA,5.0,5.703782474656201,True,False,False,True,0.0,False,0.0,7.24422751560335,False,F,renovated,4.0,745000.0
5758,6,1150,HOUSE,HOUSE,4.0,5.117993812416755,True,False,False,False,0.0,True,2.995732273553991,4.8283137373023015,False,B,good,3.0,750000.0
5759,6,8660,HOUSE,VILLA,4.0,5.393627546352362,False,False,False,False,0.0,False,0.0,6.1092475827643655,False,F,good,4.0,799000.0
5760,6,1200,HOUSE,HOUSE,4.0,5.220355825078324,True,False,False,True,3.5553480614894135,True,0.0,5.961005339623274,False,B,good,3.0,850000.0
5761,6,1180,HOUSE,MANSION,5.0,6.194405391104672,True,False,False,True,3.7376696182833684,True,4.8283137373023015,5.560681631015528,False,B,renovated,2.0,1290000.0
5762,6,1180,HOUSE,VILLA,5.0,5.799092654460526,True,False,True,True,3.258096538021482,False,0.0,6.551080335043404,False,B,renovated,4.0,1380000.0
5763,6,1390,HOUSE,EXCEPTIONAL_PROPERTY,6.0,5.991464547107982,True,False,False,True,4.51085950651685,False,0.0,8.524764456912555,False,W,good,4.0,1480000.0
5764,6,1180,HOUSE,VILLA,5.0,5.814130531825066,True,False,False,False,0.0,False,0.0,7.066466970136958,False,B,good,4.0,1650000.0
5765,6,1380,HOUSE,HOUSE,6.0,6.697034247666484,True,False,True,True,4.007333185232471,False,0.0,8.544029845369797,True,W,good,3.0,2600000.0
5766,6,9999,HOUSE,VILLA,3.0,4.836281906951478,True,False,True,True,0.0,True,4.605170185988092,6.214608098422191,False,W,to_renovate,4.0,210000.0
5767,6,9999,HOUSE,HOUSE,3.0,5.123963979403259,True,False,False,False,0.0,False,0.0,6.907755278982137,False,F,to_renovate,3.0,250000.0
5768,6,9999,HOUSE,HOUSE,3.0,4.927253685157205,True,False,False,True,0.0,False,0.0,6.1903154058531475,False,W,good,3.0,245000.0
5769,6,9999,HOUSE,HOUSE,2.0,5.0106352940962555,True,False,False,False,0.0,False,0.0,6.42648845745769,False,F,good,3.0,310000.0
5770,6,9420,HOUSE,HOUSE,3.0,5.375278407684165,True,False,False,False,0.0,False,0.0,5.241747015059643,False,F,good,3.0,317500.0
5771,6,1120,HOUSE,HOUSE,3.0,4.787491742782046,True,False,False,True,4.060443010546419,False,0.0,5.247024072160486,False,B,good,3.0,370000.0
5772,6,8800,HOUSE,HOUSE,4.0,5.159055299214529,False,False,False,False,0.0,False,0.0,6.4692503167957724,False,F,good,3.0,433454.0
5773,6,8310,HOUSE,HOUSE,3.0,4.962844630259907,True,False,False,True,0.0,False,0.0,5.147494476813453,False,F,good,3.0,305000.0
5774,6,2950,HOUSE,HOUSE,4.0,5.1298987149230735,True,False,False,True,3.970291913552122,False,0.0,5.1298987149230735,False,F,good,3.0,355000.0
5775,6,1083,HOUSE,HOUSE,3.0,5.0106352940962555,True,False,False,True,0.0,True,4.219507705176107,5.220355825078324,False,B,good,3.0,449000.0
5776,6,8300,HOUSE,VILLA,3.0,5.303304908059076,True,False,False,True,0.0,False,0.0,5.318119993844216,False,F,good,4.0,895000.0
5777,6,8450,HOUSE,HOUSE,2.0,4.418840607796598,False,False,False,True,0.0,False,0.0,0.0,False,F,good,3.0,198000.0
5778,6,9160,HOUSE,HOUSE,3.0,5.135798437050262,True,False,False,True,0.0,True,5.0106352940962555,5.991464547107982,False,F,renovated,3.0,360000.0
5779,6,2970,HOUSE,VILLA,6.0,6.2422232654551655,True,False,True,True,0.0,False,0.0,8.235360643753348,True,F,good,4.0,2195000.0
5780,6,9999,HOUSE,HOUSE,3.0,4.700480365792417,True,False,False,True,2.302585092994046,False,0.0,4.248495242049359,False,W,good,3.0,92000.0
5781,6,1300,HOUSE,HOUSE,3.0,4.787491742782046,True,False,False,True,2.995732273553991,False,0.0,6.35088571671474,False,W,good,3.0,310000.0
5782,6,9999,HOUSE,HOUSE,3.0,4.74493212836325,True,False,False,True,3.6109179126442243,False,0.0,5.308267697401205,False,F,to_renovate,3.0,279000.0
5783,6,9999,HOUSE,HOUSE,3.0,5.017279836814924,True,False,False,True,3.367295829986474,False,0.0,6.18826412308259,False,F,good,3.0,355000.0
5784,6,8400,HOUSE,HOUSE,3.0,4.61512051684126,False,False,False,True,0.0,False,0.0,4.653960350157523,False,F,to_renovate,3.0,65000.0
5785,6,9999,HOUSE,HOUSE,4.0,5.225746673713202,False,False,False,False,0.0,False,0.0,6.363028103540465,False,W,to_renovate,3.0,99000.0
5786,6,2930,HOUSE,HOUSE,5.0,6.214608098422191,False,False,False,True,0.0,False,0.0,8.007034012193408,False,F,good,3.0,1250000.0
5787,6,9000,HOUSE,MANSION,8.0,6.309918278226516,False,False,False,True,0.0,False,0.0,5.560681631015528,False,F,good,2.0,1150000.0
5788,6,4540,HOUSE,HOUSE,3.0,4.584967478670572,False,False,False,False,0.0,False,0.0,5.71042701737487,False,W,to_renovate,3.0,55000.0
5789,6,7170,HOUSE,VILLA,5.0,5.176149732573829,True,False,False,True,0.0,False,0.0,5.8888779583328805,False,W,good,4.0,330000.0
5790,6,6040,HOUSE,HOUSE,2.0,4.553876891600541,True,False,False,True,0.0,False,0.0,4.605170185988092,False,W,to_renovate,3.0,50000.0
5791,6,6560,HOUSE,HOUSE,2.0,4.382026634673881,True,False,False,False,0.0,False,0.0,0.0,False,W,to_renovate,3.0,65000.0
5792,6,3300,HOUSE,HOUSE,2.0,4.477336814478207,True,False,False,False,0.0,False,0.0,0.0,False,F,good,3.0,114000.0
5793,6,9999,HOUSE,CHALET,3.0,4.0943445622221,True,False,False,True,0.0,False,0.0,8.06117135969092,False,W,good,0.0,129000.0
5794,6,8400,HOUSE,HOUSE,4.0,5.198497031265826,True,False,False,False,0.0,False,0.0,4.605170185988092,False,F,to_renovate,3.0,157000.0
5795,6,1440,HOUSE,HOUSE,1.0,4.248495242049359,True,False,False,False,0.0,False,0.0,0.0,False,W,to_renovate,3.0,160000.0
5796,6,9999,HOUSE,HOUSE,3.0,4.912654885736052,False,False,False,False,0.0,False,0.0,5.814130531825066,False,F,renovated,3.0,185000.0
5797,6,8870,HOUSE,HOUSE,3.0,5.093750200806762,True,False,False,False,0.0,False,0.0,5.961005339623274,False,F,good,3.0,223750.0
5798,6,9999,HOUSE,HOUSE,3.0,5.267858159063328,True,False,False,False,0.0,False,0.0,6.400257445308821,False,F,to_renovate,3.0,229000.0
5799,6,1440,HOUSE,HOUSE,2.0,4.976733742420574,True,False,False,True,0.0,False,0.0,11.512925464970229,False,W,to_renovate,3.0,249000.0
5800,6,8460,HOUSE,HOUSE,4.0,5.351858133476067,True,False,False,True,1.3862943611198906,False,0.0,0.0,False,F,good,3.0,259000.0
5801,6,2220,HOUSE,HOUSE,3.0,4.969813299576001,True,False,False,False,0.0,True,6.907755278982137,7.077498053569231,False,F,to_renovate,3.0,265000.0
5802,6,7860,HOUSE,HOUSE,4.0,5.5093883366279774,True,False,False,False,0.0,False,0.0,0.0,False,W,to_renovate,3.0,275000.0
5803,6,9620,HOUSE,HOUSE,3.0,4.941642422609304,True,False,False,True,3.1780538303479458,True,6.349138991379798,6.635946555686647,False,F,good,3.0,295000.0
5804,6,9999,HOUSE,HOUSE,3.0,5.135798437050262,True,False,False,True,0.0,True,6.396929655216146,6.731018100482083,False,W,good,3.0,320000.0
5805,6,9999,HOUSE,EXCEPTIONAL_PROPERTY,7.0,6.363028103540465,True,False,False,False,0.0,False,0.0,9.913734868987678,False,W,to_renovate,4.0,339000.0
5806,6,9999,HOUSE,HOUSE,4.0,5.075173815233827,True,False,False,False,0.0,False,0.0,8.001355025826703,False,F,to_renovate,3.0,379000.0
5807,6,1420,HOUSE,VILLA,4.0,4.941642422609304,True,False,False,True,0.0,False,0.0,6.5998704992128365,False,W,good,4.0,385000.0
